finish_position,horse_name,jockey,trainer,actual_weight,declared_weight,draw,win_odds,source_file,race_sheet,is_top3,horse_name_id,jockey_id,trainer_id
7.0,欣樂人生 (H426),布文,姚本輝,133.0,1116.0,13.0,4.1,HKJ_local_results_20241013,13-10-2024_Race4,False,908,14,14
8.0,南區旺 (H178),周俊樂,羅富全,122.0,1054.0,1.0,16.0,HKJ_local_results_20241013,13-10-2024_Race4,False,261,3,41
9.0,紅鬃烈馬 (D087),鍾易禮,葉楚航,121.0,1032.0,10.0,36.0,HKJ_local_results_20241013,13-10-2024_Race4,False,1210,52,46
10.0,凱旋七福 (J005),霍宏聲,韋達,126.0,1113.0,7.0,57.0,HKJ_local_results_20241013,13-10-2024_Race4,False,145,54,57
11.0,進優自在 (D258),何澤堯,文家良,131.0,1108.0,12.0,14.0,HKJ_local_results_20241013,13-10-2024_Race4,False,1473,0,25
12.0,無敵精英 (G129),田泰安,伍鵬志,122.0,1108.0,5.0,7.0,HKJ_local_results_20241013,13-10-2024_Race4,False,1004,27,3
13.0,洪運派彩 (G414),黃寶妮,徐雨石,112.0,1170.0,8.0,16.0,HKJ_local_results_20241013,13-10-2024_Race4,False,941,59,24
14.0,亞洲力量 (E400),蔡明紹,黎昭昇,125.0,1077.0,3.0,64.0,HKJ_local_results_20241013,13-10-2024_Race4,False,53,41,65
1.0,佳運發 (E435),黃寶妮,大衛希斯,125.0,1162.0,10.0,5.7,HKJ_local_results_20241013,13-10-2024_Race5,True,80,59,12
2.0,勇冠群英 (H177),楊明綸,蘇偉賢,123.0,1065.0,4.0,4.8,HKJ_local_results_20241013,13-10-2024_Race5,True,199,20,50
3.0,富國兄弟 (J396),潘頓,韋達,135.0,1107.0,7.0,3.3,HKJ_local_results_20241013,13-10-2024_Race5,True,543,25,57
4.0,安泰 (H161),布文,蔡約翰,133.0,1042.0,11.0,9.4,HKJ_local_results_20241013,13-10-2024_Race5,False,528,14,48
5.0,經典時代 (J440),霍宏聲,廖康銘,127.0,1222.0,2.0,9.9,HKJ_local_results_20241013,13-10-2024_Race5,False,1220,54,23
6.0,江南盛 (H326),巴度,伍鵬志,120.0,1097.0,5.0,11.0,HKJ_local_results_20241013,13-10-2024_Race5,False,934,11,3
7.0,川河首駒 (G333),黃智弘,方嘉柏,128.0,1169.0,6.0,41.0,HKJ_local_results_20241013,13-10-2024_Race5,False,586,60,26
8.0,加州得力 (G451),蔡明紹,告東尼,133.0,1084.0,12.0,15.0,HKJ_local_results_20241013,13-10-2024_Race5,False,172,41,9
9.0,電路豪傑 (J347),潘明輝,沈集成,118.0,1145.0,3.0,25.0,HKJ_local_results_20241013,13-10-2024_Race5,False,1665,24,33
10.0,領航財子 (J305),賀銘年,黎昭昇,131.0,1133.0,9.0,100.0,HKJ_local_results_20241013,13-10-2024_Race5,False,1691,47,65
11.0,日日型 (E322),希威森,羅富全,121.0,1210.0,14.0,90.0,HKJ_local_results_20241013,13-10-2024_Race5,False,770,15,41
12.0,天下寵兒 (J359),何澤堯,呂健威,127.0,1101.0,8.0,19.0,HKJ_local_results_20241013,13-10-2024_Race5,False,428,0,8
13.0,吉祥寶 (J376),田泰安,姚本輝,127.0,1030.0,1.0,63.0,HKJ_local_results_20241013,13-10-2024_Race5,False,296,27,14
14.0,駿馬之星 (J368),周俊樂,文家良,125.0,1098.0,13.0,73.0,HKJ_local_results_20241013,13-10-2024_Race5,False,1765,3,25
1.0,共享富裕 (J390),布文,方嘉柏,133.0,1020.0,8.0,2.6,HKJ_local_results_20241013,13-10-2024_Race6,True,136,14,26
2.0,金獅勝將 (J004),班德禮,大衛希斯,118.0,1022.0,11.0,10.0,HKJ_local_results_20241013,13-10-2024_Race6,True,1526,26,12
3.0,加州動員 (H418),艾道拿,告東尼,134.0,1050.0,13.0,10.0,HKJ_local_results_20241013,13-10-2024_Race6,True,170,32,9
4.0,錶之將來 (G222),何澤堯,丁冠豪,131.0,1248.0,12.0,28.0,HKJ_local_results_20241013,13-10-2024_Race6,False,1570,0,0
5.0,十二神將 (H435),潘頓,蘇偉賢,133.0,1116.0,14.0,9.6,HKJ_local_results_20241013,13-10-2024_Race6,False,250,25,50
6.0,神駒馬靈 (J162),潘明輝,伍鵬志,118.0,1107.0,5.0,4.1,HKJ_local_results_20241013,13-10-2024_Race6,False,1129,24,3
7.0,得勝多 (E161),艾兆禮,游達榮,121.0,1024.0,3.0,15.0,HKJ_local_results_20241013,13-10-2024_Race6,False,650,31,36
8.0,鐵三角 (H073),希威森,鄭俊偉,131.0,1197.0,7.0,9.9,HKJ_local_results_20241013,13-10-2024_Race6,False,1582,15,54
9.0,時時有道 (J206),蔡明紹,黎昭昇,132.0,1060.0,10.0,166.0,HKJ_local_results_20241013,13-10-2024_Race6,False,805,41,65
10.0,綠色好運 (J083),巴度,姚本輝,124.0,1136.0,2.0,24.0,HKJ_local_results_20241013,13-10-2024_Race6,False,1230,11,14
11.0,幻影旋風 (J271),周俊樂,容天鵬,132.0,1098.0,4.0,135.0,HKJ_local_results_20241013,13-10-2024_Race6,False,633,3,18
12.0,賞豐泰 (H331),董明朗,沈集成,132.0,1051.0,9.0,113.0,HKJ_local_results_20241013,13-10-2024_Race6,False,1388,40,33
13.0,奪金精靈 (J073),田泰安,韋達,135.0,1071.0,1.0,46.0,HKJ_local_results_20241013,13-10-2024_Race6,False,472,27,57
14.0,威武勇駒 (E480),霍宏聲,賀賢,126.0,1103.0,6.0,81.0,HKJ_local_results_20241013,13-10-2024_Race6,False,513,54,52
1.0,錶之銀河 (H399),何澤堯,伍鵬志,129.0,1155.0,2.0,2.1,HKJ_local_results_20241013,13-10-2024_Race7,True,1577,0,3
2.0,遨遊氣泡 (E436),艾兆禮,姚本輝,135.0,1237.0,8.0,10.0,HKJ_local_results_20241013,13-10-2024_Race7,True,1486,31,14
3.0,禪勝輝煌 (H212),希威森,呂健威,115.0,1160.0,9.0,4.4,HKJ_local_results_20241013,13-10-2024_Race7,True,1144,15,8
4.0,直線力山 (G435),艾道拿,姚本輝,125.0,1104.0,3.0,34.0,HKJ_local_results_20241013,13-10-2024_Race7,False,1094,32,14
5.0,美麗同享 (E058),蔡明紹,告東尼,129.0,1022.0,1.0,18.0,HKJ_local_results_20241013,13-10-2024_Race7,False,1259,41,9
6.0,永遠美麗 (H008),潘頓,蔡約翰,131.0,1211.0,6.0,4.9,HKJ_local_results_20241013,13-10-2024_Race7,False,932,25,48
7.0,中華盛景 (E379),田泰安,告東尼,115.0,1067.0,5.0,21.0,HKJ_local_results_20241013,13-10-2024_Race7,False,38,27,9
8.0,紅運帝王 (H115),布文,蔡約翰,126.0,1126.0,7.0,16.0,HKJ_local_results_20241013,13-10-2024_Race7,False,1207,14,48
9.0,當年情 (G371),鍾易禮,告東尼,115.0,1003.0,4.0,64.0,HKJ_local_results_20241013,13-10-2024_Race7,False,1056,52,9
1.0,紫荊歡呼 (J139),布文,大衛希斯,135.0,1177.0,5.0,3.6,HKJ_local_results_20241013,13-10-2024_Race8,True,1215,14,12
2.0,快活英雄 (J346),潘頓,黎昭昇,127.0,1132.0,4.0,4.7,HKJ_local_results_20241013,13-10-2024_Race8,True,683,25,65
3.0,騰龍四海 (J317),梁家俊,文家良,124.0,1177.0,13.0,9.7,HKJ_local_results_20241013,13-10-2024_Race8,True,1770,19,25
4.0,雙贏 (H382),希威森,容天鵬,126.0,1113.0,1.0,20.0,HKJ_local_results_20241013,13-10-2024_Race8,False,1638,15,18
5.0,龍城強將 (H095),蔡明紹,韋達,121.0,1003.0,12.0,16.0,HKJ_local_results_20241013,13-10-2024_Race8,False,1831,41,57
6.0,天天得樂 (E294),何澤堯,葉楚航,126.0,1087.0,8.0,9.2,HKJ_local_results_20241013,13-10-2024_Race8,False,438,0,46
7.0,添喜運 (J218),鍾易禮,伍鵬志,121.0,1223.0,7.0,7.7,HKJ_local_results_20241013,13-10-2024_Race8,False,959,52,3
8.0,自己話事 (H446),楊明綸,呂健威,133.0,1132.0,2.0,106.0,HKJ_local_results_20241013,13-10-2024_Race8,False,1303,20,8
9.0,新力好 (J118),艾兆禮,蘇偉賢,134.0,1155.0,9.0,6.3,HKJ_local_results_20241013,13-10-2024_Race8,False,750,31,50
10.0,紅運掌聲 (J017),艾道拿,蔡約翰,129.0,1070.0,3.0,72.0,HKJ_local_results_20241013,13-10-2024_Race8,False,1208,32,48
11.0,有心意 (J179),班德禮,羅富全,119.0,1134.0,14.0,52.0,HKJ_local_results_20241013,13-10-2024_Race8,False,840,26,41
12.0,閃電 (G130),潘明輝,沈集成,129.0,1157.0,10.0,124.0,HKJ_local_results_20241013,13-10-2024_Race8,False,1604,24,33
13.0,佳福駒 (G230),田泰安,巫偉傑,129.0,1235.0,6.0,27.0,HKJ_local_results_20241013,13-10-2024_Race8,False,79,27,21
14.0,駿先生 (H180),巴度,賀賢,118.0,1082.0,11.0,38.0,HKJ_local_results_20241013,13-10-2024_Race8,False,1754,11,52
1.0,鈦易搵 (H216),黃智弘,方嘉柏,125.0,1116.0,3.0,3.3,HKJ_local_results_20231111,11-11-2023_Race1,True,1546,60,26
2.0,非凡達 (H364),布文,沈集成,134.0,1127.0,1.0,3.8,HKJ_local_results_20231111,11-11-2023_Race1,True,1671,14,33
3.0,球星 (H412),希威森,大衛希斯,132.0,1122.0,4.0,4.9,HKJ_local_results_20231111,11-11-2023_Race1,True,1043,15,12
4.0,占士德 (J007),梁家俊,容天鵬,129.0,1127.0,7.0,84.0,HKJ_local_results_20231111,11-11-2023_Race1,False,269,19,18
5.0,黑白 (H466),田泰安,葉楚航,129.0,1069.0,8.0,13.0,HKJ_local_results_20231111,11-11-2023_Race1,False,1810,27,46
6.0,定數 (H438),霍宏聲,丁冠豪,129.0,1171.0,13.0,10.0,HKJ_local_results_20231111,11-11-2023_Race1,False,536,54,0
7.0,妙算高歌 (H444),潘頓,廖康銘,129.0,1193.0,12.0,6.2,HKJ_local_results_20231111,11-11-2023_Race1,False,499,25,23
8.0,全神貫注 (H465),潘明輝,姚本輝,127.0,1060.0,2.0,131.0,HKJ_local_results_20231111,11-11-2023_Race1,False,122,24,14
9.0,超勁日子 (H119),賀銘年,伍鵬志,120.0,1102.0,6.0,86.0,HKJ_local_results_20231111,11-11-2023_Race1,False,1410,47,3
10.0,驍勇者 (H307),周俊樂,鄭俊偉,123.0,1067.0,9.0,103.0,HKJ_local_results_20231111,11-11-2023_Race1,False,1772,3,54
11.0,同得寶 (H365),蔡明紹,巫偉傑,125.0,1130.0,10.0,90.0,HKJ_local_results_20231111,11-11-2023_Race1,False,302,41,21
12.0,鄉村樂韻 (H436),艾道拿,蔡約翰,129.0,1088.0,14.0,22.0,HKJ_local_results_20231111,11-11-2023_Race1,False,1497,32,48
13.0,皇者之寶 (H370),董明朗,黎昭昇,129.0,1212.0,5.0,66.0,HKJ_local_results_20231111,11-11-2023_Race1,False,1075,40,65
14.0,事事利高 (H152),巫顯東,徐雨石,117.0,1108.0,11.0,158.0,HKJ_local_results_20231111,11-11-2023_Race1,False,49,10,24
1.0,國大合 (G322),潘頓,廖康銘,128.0,1052.0,3.0,3.8,HKJ_local_results_20231111,11-11-2023_Race2,True,364,25,23
2.0,烽煙載喜 (G090),布文,告東尼,133.0,1041.0,2.0,2.8,HKJ_local_results_20231111,11-11-2023_Race2,True,999,14,9
3.0,日就月將 (D157),艾兆禮,賀賢,134.0,1028.0,1.0,12.0,HKJ_local_results_20231111,11-11-2023_Race2,True,768,31,52
4.0,生生福運 (D274),周俊樂,徐雨石,126.0,1033.0,13.0,27.0,HKJ_local_results_20231111,11-11-2023_Race2,False,1054,3,24
5.0,喜悅一生 (G072),艾道拿,鄭俊偉,123.0,1168.0,14.0,14.0,HKJ_local_results_20231111,11-11-2023_Race2,False,333,32,54
6.0,合夥年代 (C534),梁家俊,蘇偉賢,132.0,1102.0,6.0,37.0,HKJ_local_results_20231111,11-11-2023_Race2,False,289,19,50
7.0,活力多多 (H022),田泰安,伍鵬志,124.0,1246.0,5.0,5.1,HKJ_local_results_20231111,11-11-2023_Race2,False,942,27,3
8.0,金津銀星 (H032),霍宏聲,葉楚航,132.0,1127.0,7.0,33.0,HKJ_local_results_20231111,11-11-2023_Race2,False,1521,54,46
9.0,美麗多盈 (G477),鍾易禮,告東尼,114.0,1083.0,4.0,22.0,HKJ_local_results_20231111,11-11-2023_Race2,False,1264,52,9
10.0,爸巴閉 (D235),希威森,徐雨石,133.0,1088.0,10.0,27.0,HKJ_local_results_20231111,11-11-2023_Race2,False,1023,15,24
11.0,赤子雄心 (E489),賀銘年,方嘉柏,129.0,1016.0,11.0,34.0,HKJ_local_results_20231111,11-11-2023_Race2,False,1403,47,26
12.0,合夥芙蓉 (G256),巴度,蘇偉賢,135.0,1060.0,9.0,38.0,HKJ_local_results_20231111,11-11-2023_Race2,False,290,11,50
13.0,鑽石福將 (H285),董明朗,蔡約翰,131.0,1094.0,8.0,78.0,HKJ_local_results_20231111,11-11-2023_Race2,False,1589,40,48
14.0,慷慨友 (G439),潘明輝,葉楚航,120.0,1064.0,12.0,204.0,HKJ_local_results_20231111,11-11-2023_Race2,False,710,24,46
1.0,賢者無敵 (H301),布文,賀賢,135.0,1071.0,4.0,2.2,HKJ_local_results_20231111,11-11-2023_Race3,True,1392,14,52
2.0,閃電烈馬 (C201),賀銘年,葉楚航,124.0,1217.0,5.0,20.0,HKJ_local_results_20231111,11-11-2023_Race3,True,1605,47,46
3.0,攻頂 (E221),巴度,賀賢,117.0,1194.0,3.0,10.0,HKJ_local_results_20231111,11-11-2023_Race3,True,742,11,52
4.0,歐洲傳奇 (H153),楊明綸,呂健威,117.0,1165.0,10.0,15.0,HKJ_local_results_20231111,11-11-2023_Race3,False,911,20,8
5.0,怡心聲 (E114),鍾易禮,姚本輝,126.0,1183.0,6.0,28.0,HKJ_local_results_20231111,11-11-2023_Race3,False,691,52,14
6.0,令才 (D350),田泰安,伍鵬志,115.0,1070.0,2.0,4.2,HKJ_local_results_20231111,11-11-2023_Race3,False,64,27,3
7.0,精彩勇士 (D387),希威森,大衛希斯,122.0,1196.0,7.0,7.9,HKJ_local_results_20231111,11-11-2023_Race3,False,1175,15,12
8.0,金駿星 (H470),潘頓,告東尼,121.0,1151.0,9.0,9.0,HKJ_local_results_20231111,11-11-2023_Race3,False,1543,25,9
9.0,川河動駒 (H456),艾兆禮,黎昭昇,121.0,1125.0,1.0,38.0,HKJ_local_results_20231111,11-11-2023_Race3,False,583,31,65
10.0,一代宗師 (H457),潘明輝,徐雨石,117.0,1151.0,8.0,99.0,HKJ_local_results_20231111,11-11-2023_Race3,False,1,24,24
1.0,發財秘笈 (G303),潘頓,伍鵬志,133.0,1020.0,4.0,2.9,HKJ_local_results_20231111,11-11-2023_Race4,True,1061,25,3
2.0,得勝多 (E161),鍾易禮,姚本輝,130.0,1058.0,10.0,26.0,HKJ_local_results_20231111,11-11-2023_Race4,True,650,52,14
3.0,慶萬家 (G029),楊明綸,蘇偉賢,115.0,1080.0,3.0,8.5,HKJ_local_results_20231111,11-11-2023_Race4,True,709,20,50
4.0,龍船快 (G229),希威森,呂健威,124.0,1131.0,7.0,21.0,HKJ_local_results_20231111,11-11-2023_Race4,False,1836,15,8
5.0,但求快活 (G133),霍宏聲,伍鵬志,122.0,1109.0,5.0,7.0,HKJ_local_results_20231111,11-11-2023_Race4,False,69,54,3
6.0,飛來勁 (G058),巴度,賀賢,119.0,1170.0,8.0,5.9,HKJ_local_results_20231111,11-11-2023_Race4,False,1710,11,52
7.0,巴基之友 (B370),周俊樂,蘇偉賢,125.0,1072.0,1.0,10.0,HKJ_local_results_20231111,11-11-2023_Race4,False,591,3,50
8.0,樂天派 (E166),田泰安,大衛希斯,116.0,1119.0,12.0,11.0,HKJ_local_results_20231111,11-11-2023_Race4,False,895,27,12
9.0,暴風帥 (G391),蔡明紹,廖康銘,119.0,1165.0,2.0,30.0,HKJ_local_results_20231111,11-11-2023_Race4,False,829,41,23
10.0,華卓晴 (E449),艾道拿,蔡約翰,135.0,1067.0,11.0,25.0,HKJ_local_results_20231111,11-11-2023_Race4,False,1339,32,48
11.0,馬上發達 (H160),董明朗,葉楚航,121.0,1138.0,6.0,121.0,HKJ_local_results_20231111,11-11-2023_Race4,False,1740,40,46
12.0,奇妙年華 (G001),賀銘年,韋達,126.0,1216.0,13.0,19.0,HKJ_local_results_20231111,11-11-2023_Race4,False,465,47,57
13.0,香港精神 (D241),梁家俊,文家良,134.0,1050.0,9.0,32.0,HKJ_local_results_20231111,11-11-2023_Race4,False,1737,19,25
1.0,發財大師 (G474),潘頓,伍鵬志,123.0,1258.0,5.0,3.5,HKJ_local_results_20231111,11-11-2023_Race5,True,1060,25,3
2.0,一定美麗 (E279),賀銘年,蔡約翰,124.0,1177.0,2.0,3.4,HKJ_local_results_20231111,11-11-2023_Race5,True,4,47,48
3.0,銀皇興標 (H420),布文,羅富全,134.0,1156.0,10.0,6.1,HKJ_local_results_20231111,11-11-2023_Race5,True,1552,14,41
4.0,隱形翅膀 (G225),鍾易禮,姚本輝,125.0,1076.0,7.0,11.0,HKJ_local_results_20231111,11-11-2023_Race5,False,1631,52,14
5.0,勁速威龍 (H380),希威森,呂健威,130.0,1179.0,9.0,10.0,HKJ_local_results_20231111,11-11-2023_Race5,False,194,15,8
6.0,讓愛高飛 (E413),蔡明紹,告東尼,125.0,1024.0,12.0,17.0,HKJ_local_results_20231111,11-11-2023_Race5,False,1378,41,9
7.0,精準快車 (D198),艾兆禮,姚本輝,122.0,1029.0,6.0,13.0,HKJ_local_results_20231111,11-11-2023_Race5,False,1181,31,14
7.0,聰明導彈 (C037),楊明綸,方嘉柏,121.0,1107.0,11.0,63.0,HKJ_local_results_20231111,11-11-2023_Race5,False,1290,20,26
9.0,鹿鼎記 (E245),周俊樂,蘇偉賢,125.0,1052.0,1.0,15.0,HKJ_local_results_20231111,11-11-2023_Race5,False,1804,3,50
10.0,極速之子 (H332),潘明輝,姚本輝,117.0,1061.0,4.0,115.0,HKJ_local_results_20231111,11-11-2023_Race5,False,883,24,14
11.0,太陽之子 (H342),田泰安,大衛希斯,132.0,1125.0,3.0,54.0,HKJ_local_results_20231111,11-11-2023_Race5,False,459,27,12
12.0,連連行運 (C441),艾道拿,蔡約翰,135.0,1133.0,8.0,23.0,HKJ_local_results_20231111,11-11-2023_Race5,False,1471,32,48
1.0,好勁力 (H260),艾道拿,呂健威,128.0,1102.0,6.0,5.9,HKJ_local_results_20231111,11-11-2023_Race6,True,477,32,8
2.0,無敵勇士 (C483),鍾易禮,文家良,130.0,1275.0,8.0,20.0,HKJ_local_results_20231111,11-11-2023_Race6,True,1002,52,25
3.0,好運寶馬 (E157),田泰安,巫偉傑,120.0,1148.0,12.0,4.7,HKJ_local_results_20231111,11-11-2023_Race6,True,493,27,21
4.0,聚風雲 (G128),霍宏聲,丁冠豪,133.0,1141.0,5.0,7.6,HKJ_local_results_20231111,11-11-2023_Race6,False,1288,54,0
5.0,高氣派 (H315),巴度,徐雨石,129.0,1043.0,13.0,46.0,HKJ_local_results_20231111,11-11-2023_Race6,False,1781,11,24
6.0,喜勝威龍 (G395),希威森,大衛希斯,123.0,1105.0,2.0,7.7,HKJ_local_results_20231111,11-11-2023_Race6,False,326,15,12
7.0,風火恆雲 (H388),董明朗,姚本輝,130.0,1083.0,4.0,20.0,HKJ_local_results_20231111,11-11-2023_Race6,False,1700,40,14
8.0,紅粉豐彩 (G220),蔡明紹,韋達,119.0,1274.0,10.0,51.0,HKJ_local_results_20231111,11-11-2023_Race6,False,1202,41,57
9.0,豪堡 (H214),潘頓,蔡約翰,132.0,1053.0,1.0,16.0,HKJ_local_results_20231111,11-11-2023_Race6,False,1383,25,48
10.0,喜報圍家 (G437),周俊樂,黎昭昇,121.0,1167.0,3.0,31.0,HKJ_local_results_20231111,11-11-2023_Race6,False,330,3,65
11.0,大千氣象 (H324),布文,方嘉柏,135.0,1135.0,11.0,3.8,HKJ_local_results_20231111,11-11-2023_Race6,False,397,14,26
12.0,上市魅力 (H196),艾兆禮,蘇偉賢,120.0,1082.0,14.0,19.0,HKJ_local_results_20231111,11-11-2023_Race6,False,22,31,50
13.0,金狀元 (H348),潘明輝,沈集成,128.0,1189.0,7.0,72.0,HKJ_local_results_20231111,11-11-2023_Race6,False,1525,24,33
14.0,智勝攻略 (H197),梁家俊,廖康銘,123.0,1057.0,9.0,79.0,HKJ_local_results_20231111,11-11-2023_Race6,False,820,19,23
1.0,美好世界 (E315),霍宏聲,羅富全,122.0,1186.0,4.0,11.0,HKJ_local_results_20231111,11-11-2023_Race7,True,1254,54,41
2.0,紅運帝王 (H115),巴度,蔡約翰,133.0,1085.0,1.0,6.1,HKJ_local_results_20231111,11-11-2023_Race7,True,1207,11,48
3.0,舞林密碼 (G365),蔡明紹,方嘉柏,115.0,1030.0,3.0,7.3,HKJ_local_results_20231111,11-11-2023_Race7,True,1318,41,26
4.0,增有 (G173),董明朗,賀賢,116.0,1056.0,2.0,5.4,HKJ_local_results_20231111,11-11-2023_Race7,False,380,40,52
5.0,綫路之星 (G076),潘頓,告東尼,134.0,1083.0,5.0,3.6,HKJ_local_results_20231111,11-11-2023_Race7,False,1234,25,9
6.0,中華盛景 (E379),鍾易禮,告東尼,120.0,1070.0,8.0,13.0,HKJ_local_results_20231111,11-11-2023_Race7,False,38,52,9
1.0,唯美主義 (H289),潘頓,伍鵬志,128.0,1048.0,4.0,2.4,HKJ_local_results_20231111,11-11-2023_Race8,True,320,25,3
2.0,佳福駒 (G230),蔡明紹,巫偉傑,131.0,1232.0,1.0,6.6,HKJ_local_results_20231111,11-11-2023_Race8,True,79,41,21
3.0,精算特殊 (H354),周俊樂,容天鵬,123.0,1073.0,3.0,98.0,HKJ_local_results_20231111,11-11-2023_Race8,True,1186,3,18
4.0,着着領先 (G304),霍宏聲,葉楚航,122.0,1127.0,13.0,23.0,HKJ_local_results_20231111,11-11-2023_Race8,False,1104,54,46
5.0,英駿飛駒 (H376),田泰安,韋達,129.0,1202.0,2.0,6.9,HKJ_local_results_20231111,11-11-2023_Race8,False,1335,27,57
6.0,符號 (E194),潘明輝,徐雨石,118.0,1018.0,12.0,130.0,HKJ_local_results_20231111,11-11-2023_Race8,False,1170,24,24
7.0,綠族威 (H306),艾兆禮,姚本輝,124.0,1198.0,10.0,81.0,HKJ_local_results_20231111,11-11-2023_Race8,False,1222,31,14
8.0,魅力一心 (H195),巴度,蔡約翰,129.0,1180.0,7.0,6.6,HKJ_local_results_20231111,11-11-2023_Race8,False,1786,11,48
9.0,安頌 (D381),希威森,蘇偉賢,135.0,1150.0,11.0,20.0,HKJ_local_results_20231111,11-11-2023_Race8,False,532,15,50
10.0,八駿笑昇 (H296),鍾易禮,告東尼,128.0,1108.0,9.0,67.0,HKJ_local_results_20231111,11-11-2023_Race8,False,134,52,9
11.0,北海盜 (H233),艾道拿,賀賢,128.0,1102.0,8.0,5.3,HKJ_local_results_20231111,11-11-2023_Race8,False,248,32,52
12.0,世澤歆星 (E168),梁家俊,丁冠豪,128.0,1133.0,14.0,72.0,HKJ_local_results_20231111,11-11-2023_Race8,False,32,19,0
13.0,電子達人 (H310),董明朗,文家良,129.0,1184.0,5.0,198.0,HKJ_local_results_20231111,11-11-2023_Race8,False,1649,40,25
14.0,可圈可点 (G445),楊明綸,鄭俊偉,128.0,1015.0,6.0,208.0,HKJ_local_results_20231111,11-11-2023_Race8,False,283,20,54
1.0,世界籐王 (G384),潘頓,黎昭昇,126.0,1090.0,10.0,6.8,HKJ_local_results_20240121,21-01-2024_Race1,True,33,25,65
2.0,鑽石寶寶 (G063),巴度,姚本輝,127.0,1174.0,6.0,6.9,HKJ_local_results_20240121,21-01-2024_Race1,True,1587,11,14
3.0,星際精英 (D281),希威森,容天鵬,120.0,1181.0,4.0,6.1,HKJ_local_results_20240121,21-01-2024_Race1,True,798,15,18
4.0,超勁日子 (H119),田泰安,伍鵬志,122.0,1091.0,8.0,12.0,HKJ_local_results_20240121,21-01-2024_Race1,False,1410,27,3
5.0,奮鬥雄才 (E255),艾道拿,葉楚航,120.0,1082.0,13.0,11.0,HKJ_local_results_20240121,21-01-2024_Race1,False,476,32,46
6.0,領航神駒 (G015),麥道朗,蘇偉賢,132.0,1061.0,5.0,9.6,HKJ_local_results_20240121,21-01-2024_Race1,False,1689,58,50
7.0,閃耀威龍 (G427),梁家俊,文家良,129.0,1083.0,3.0,20.0,HKJ_local_results_20240121,21-01-2024_Race1,False,1602,19,25
8.0,領航傳祺 (G126),艾兆禮,鄭俊偉,126.0,1161.0,12.0,21.0,HKJ_local_results_20240121,21-01-2024_Race1,False,1684,31,54
9.0,日日獎 (H283),黃智弘,方嘉柏,122.0,1164.0,2.0,7.1,HKJ_local_results_20240121,21-01-2024_Race1,False,771,60,26
10.0,龍的風采 (H029),布文,韋達,131.0,1079.0,1.0,8.3,HKJ_local_results_20240121,21-01-2024_Race1,False,1835,14,57
11.0,喜喜利高 (G397),鍾易禮,徐雨石,117.0,1093.0,7.0,55.0,HKJ_local_results_20240121,21-01-2024_Race1,False,329,52,24
12.0,順利取勝 (G403),蔡明紹,廖康銘,123.0,1269.0,11.0,39.0,HKJ_local_results_20240121,21-01-2024_Race1,False,1677,41,23
13.0,八卦 (C102),巫顯東,徐雨石,121.0,1173.0,14.0,26.0,HKJ_local_results_20240121,21-01-2024_Race1,False,126,10,24
14.0,東風壹號 (G042),霍宏聲,廖康銘,124.0,1241.0,9.0,18.0,HKJ_local_results_20240121,21-01-2024_Race1,False,867,54,23
1.0,金匯昇昇 (H242),潘頓,蔡約翰,127.0,1011.0,2.0,2.2,HKJ_local_results_20240121,21-01-2024_Race2,True,1511,25,48
2.0,星河小子 (G212),田泰安,容天鵬,125.0,1155.0,5.0,10.0,HKJ_local_results_20240121,21-01-2024_Race2,True,789,27,18
3.0,凱旋幸運 (H409),潘明輝,賀賢,126.0,1066.0,1.0,102.0,HKJ_local_results_20240121,21-01-2024_Race2,True,147,24,52
4.0,加州動員 (H418),鍾易禮,告東尼,122.0,1032.0,7.0,3.6,HKJ_local_results_20240121,21-01-2024_Race2,False,170,52,9
5.0,十二神將 (H435),蔡明紹,蘇偉賢,125.0,1098.0,6.0,13.0,HKJ_local_results_20240121,21-01-2024_Race2,False,250,41,50
